%DAWG J2 VIIRS RSR Release V1 Band M16A
%Based upon VCST August 7, 2018 RSR Analysis                                                                                                                                           
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017            
%Detector numbering given in "Sensor" order (1st detector in along track direction is assigned #1)
%Bnd    det    SS         wvl_nm             RSR              SNR     SNR_Thresh  QF      UAID                              
M16A     2     0      2817.9950000        0.0000496        0.0112465     0.200     1     4402925
M16A     2     0      2833.9950000        0.0000309        0.0421218     0.200     1     4402925
M16A     2     0      2850.0000000        0.0000066       -0.0033332     0.200     1     4402925
M16A     2     0      2866.0050000        0.0000104        0.0537409     0.200     1     4402925
M16A     2     0      2882.0000000        0.0000674        0.1522005     0.200     1     4402925
M16A     2     0      2898.0000000        0.0000741        0.0975763     0.200     1     4402925
M16A     2     0      2914.0000000       -0.0000001        0.0273846     0.200     1     4402925
M16A     2     0      2930.0100000        0.0000422        0.0442190     0.200     1     4402925
M16A     2     0      2964.9150000        0.0000265        0.0202504     0.200     1     4402926
M16A     2     0      3030.0050000       -0.0000025       -0.0402909     0.200     1     4402926
M16A     2     0      3095.0300000        0.0000127        0.1003556     0.200     1     4402926
M16A     2     0      3159.9700000        0.0000052        0.0036620     0.200     1     4402926
M16A     2     0      3224.9950000        0.0000136       -0.0089641     0.200     1     4402926
M16A     2     0      3289.9600000        0.0000242       -0.0169395     0.200     1     4402926
M16A     2     0      3354.9900000        0.0000436        0.0293078     0.200     1     4402926
M16A     2     0      3419.9300000       -0.0000041        0.0496105     0.200     1     4402926
M16A     2     0      3485.0250000        0.0000010       -0.0145624     0.200     1     4402926
M16A     2     0      3550.0000000        0.0000185        0.0149641     0.200     1     4402926
M16A     2     0      3615.0800000       -0.0000278       -0.0112491     0.200     1     4402926
M16A     2     0      3679.9850000        0.0000550        0.0960245     0.200     1     4402926
M16A     2     0      3744.9250000        0.0000152        0.0193839     0.200     1     4402926
M16A     2     0      3809.9350000       -0.0000002        0.0083798     0.200     1     4402926
