%DAWG J2 VIIRS RSR Release V2 Band M13 with CO2 Correction
%Based upon CO2 Corrected (UW) VCST August 7, 2018 RSR Analysis (using CO2-interpolated RSO)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017
%Detector numbering given in "Sensor" order (1st detector in along track direction is assigned #1)
%Bnd    det    SS         wvl_nm             RSR              SNR     SNR_Thresh  QF      UAID
M13      2     0      2008.0000000        0.0000002        0.0098559     0.050     1     4402832
M13      2     0      2023.9900000       -0.0000001        0.0194464     0.050     1     4402832
M13      2     0      2039.9950000        0.0000001        0.0082880     0.050     1     4402832
M13      2     0      2055.9800000       -0.0000002       -0.0027193     0.050     1     4402832
M13      2     0      2072.0050000        0.0000004        0.0055089     0.050     1     4402832
M13      2     0      2088.0000000        0.0000001       -0.0105687     0.050     1     4402832
M13      2     0      2104.0000000       -0.0000001        0.0084437     0.050     1     4402832
M13      2     0      2120.0050000        0.0000003        0.0116036     0.050     1     4402832
M13      2     0      2135.9900000       -0.0000002       -0.0028381     0.050     1     4402832
M13      2     0      2151.9950000       -0.0000001        0.0010199     0.050     1     4402832
M13      2     0      2167.9850000        0.0000004        0.0037438     0.050     1     4402832
M13      2     0      2184.0050000        0.0000000        0.0260467     0.050     1     4402832
M13      2     0      2200.0000000        0.0000002       -0.0026526     0.050     1     4402832
M13      2     0      2216.0000000        0.0000001       -0.0022148     0.050     1     4402832
M13      2     0      2232.0050000        0.0000004        0.0306656     0.050     1     4402832
M13      2     0      2248.0050000        0.0000002        0.0054352     0.050     1     4402832
M13      2     0      2264.0000000       -0.0000004        0.0131115     0.050     1     4402833
M13      2     0      2280.0050000        0.0000003        0.0045620     0.050     1     4402833
M13      2     0      2296.0000000        0.0000002        0.0067578     0.050     1     4402833
M13      2     0      2311.9850000        0.0000003        0.0047876     0.050     1     4402833
M13      2     0      2327.9950000       -0.0000001       -0.0069481     0.050     1     4402833
M13      2     0      2343.9950000        0.0000001       -0.0040669     0.050     1     4402833
M13      2     0      2359.9900000        0.0000001       -0.0198312     0.050     1     4402833
M13      2     0      2375.9900000       -0.0000001       -0.0036683     0.050     1     4402833
M13      2     0      2391.9950000       -0.0000003        0.0024030     0.050     1     4402833
M13      2     0      2407.9950000        0.0000002        0.0184919     0.050     1     4402833
